# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
290 290 0  1858
       41        41 (1.6798923194600832165,0)
       41       170 (-0.18954800965575666072,0)
       41       245 (-0.9669608917853633745,0)
       42         3 (-0.39296808632424734542,0)
       42        42 (1.6912440318158843411,0)
       42        43 (-0.15498589509579135948,0)
       42       170 (-0.16229767947972900677,0)
       42       243 (-0.98099237091611624084,0)
       43        42 (-0.15498589509579135948,0)
       43        43 (1.6176375505136471045,0)
       43        44 (-0.31215437470381279805,0)
       43       167 (-0.40987106978481324671,0)
       43       243 (-0.74062621092922986676,0)
       44        43 (-0.31215437470381279805,0)
       44        44 (1.6512333121614273246,0)
       44        45 (-0.17446273085547001069,0)
       44       167 (-0.46014929814984723011,0)
       44       200 (-0.70446690845229709144,0)
       45        44 (-0.17446273085547001069,0)
       45        45 (1.6875793582688534133,0)
       45        46 (-0.32968163086814378238,0)
       45       136 (-0.4400855406401317782,0)
       45       200 (-0.74334945590510759228,0)
       46        45 (-0.32968163086814378238,0)
       46        46 (1.8095139484402791297,0)
       46        47 (-0.14036031139675664292,0)
       46       136 (-0.31482702503461140742,0)
       46       250 (-1.024644981140767408,0)
       47        46 (-0.14036031139675664292,0)
       47        47 (1.6584344911481883056,0)
       47        48 (-0.26112268427150109318,0)
       47       137 (-0.19837972695105160481,0)
       47       199 (-0.39771041252357419715,0)
       47       250 (-0.66086135600530493406,0)
       48        47 (-0.26112268427150109318,0)
       48        48 (1.8521108246835860101,0)
       48        49 (-0.37818861381316359882,0)
       48       166 (-0.16898564303445579027,0)
       48       199 (-1.0438138835644652502,0)
       49        48 (-0.37818861381316365433,0)
       49        49 (1.7336563111443799023,0)
       49        50 (-0.17821066267880289469,0)
       49       166 (-0.63585465477892499919,0)
       49       252 (-0.54140237987348860393,0)
       50        49 (-0.17821066267880300571,0)
       50        50 (1.7896611865344032033,0)
       50        51 (-0.3845633539553879876,0)
       50       158 (-0.36475035893723706248,0)
       50       252 (-0.86213681096297500872,0)
       51        50 (-0.38456335395538787658,0)
       51        51 (1.7268070953511265309,0)
       51        52 (-0.37858488785901289742,0)
       51       158 (-0.46386205703639460385,0)
       51       168 (-0.4997967965003310975,0)
       52        51 (-0.37858488785901289742,0)
       52        52 (1.7815924410672245859,0)
       52        53 (-0.13061961959113804754,0)
       52       168 (-0.42349077983974453554,0)
       52       244 (-0.84889715377732877233,0)
       53         4 (-0.41593114884040510715,0)
       53        52 (-0.13061961959113804754,0)
       53        53 (1.827489211207097064,0)
       53       155 (-0.34077259871430132243,0)
       53       244 (-0.94016584406125236484,0)
       54         4 (-0.22026794565058424591,0)
       54        54 (1.7689660558239308497,0)
       54        55 (-0.14430152772577856113,0)
       54       230 (-0.53029148542607962291,0)
       54       253 (-0.87410509702148841971,0)
       55        54 (-0.14430152772577856113,0)
       55        55 (1.656634116493626685,0)
       55        56 (-0.2035564788670003733,0)
       55       160 (-0.28338806972816138474,0)
       55       253 (-0.63357488031080722024,0)
       55       280 (-0.39181315986187920108,0)
       56        55 (-0.20355647886700040106,0)
       56        56 (1.8099286645668468676,0)
       56        57 (-0.18383293354502869277,0)
       56       268 (-0.43384188863277761694,0)
       56       280 (-0.9886973635220397405,0)
       57        56 (-0.18383293354502874828,0)
       57        57 (1.7442254427023611285,0)
       57        58 (-0.32592401652110530863,0)
       57       165 (-0.45025340520242523867,0)
       57       268 (-0.78421508743380197171,0)
       58        57 (-0.32592401652110530863,0)
       58        58 (1.7271021038659364333,0)
       58        59 (-0.44068371633686359568,0)
       58       134 (-0.42633426927251855121,0)
       58       165 (-0.53416010173544892226,0)
       59        58 (-0.44068371633686354016,0)
       59        59 (1.8347612032352511591,0)
       59        60 (-0.26273673066826364053,0)
       59       134 (-0.19108185258163098985,0)
       59       208 (-0.94025890364849273872,0)
       60        59 (-0.26273673066826369604,0)
       60        60 (1.6283069625808850311,0)
       60        61 (-0.28361194222215813099,0)
       60       133 (-0.27763177779832454162,0)
       60       208 (-0.4654608971397906636,0)
       60       231 (-0.33886561475234805441,0)
       61        60 (-0.28361194222215807548,0)
       61        61 (1.9141338893881665317,0)
       61        62 (-0.43610164743753765393,0)
       61       153 (-0.064667656557941877171,0)
       61       231 (-1.1297526431705291472,0)
       62        61 (-0.43610164743753759842,0)
       62        62 (1.719332881113887268,0)
       62        63 (-0.15415402093934260641,0)
       62       153 (-0.42789114172751907539,0)
       62       217 (-0.70118607100948815436,0)
       63        62 (-0.15415402093934260641,0)
       63        63 (1.6893840553303516305,0)
       63        64 (-0.25855674701247044478,0)
       63       204 (-0.4074598448981107679,0)
       63       217 (-0.86921344248042764491,0)
       64        63 (-0.25855674701247044478,0)
       64        64 (1.6844264956419265911,0)
       64        65 (-0.43868102050021551275,0)
       64       140 (-0.19216087213732335748,0)
       64       204 (-0.79502785599191716503,0)
       65         1 (-0.3999618584507449448,0)
       65        64 (-0.43868102050021551275,0)
       65        65 (1.6095366113369762306,0)
       65       140 (-0.56902554333141497356,0)
       65       218 (-0.20186818905460079954,0)
       66         5 (-0.19071223481341176287,0)
       66         6 (-0.47783839569111691281,0)
       66        66 (2.4736602655113633098,0)
       66       255 (-0.58137585848369643937,0)
       66       274 (-1.2237337765231381947,0)
       67         5 (-0.10345682344906471928,0)
       67        13 (-0.22532521764710355949,0)
       67        67 (2.2360458017188866719,0)
       67       171 (-0.33445552762129426849,0)
       67       220 (-0.69677801010701645446,0)
       67       265 (-0.87603022289440768411,0)
       68         6 (-0.068216799165510461078,0)
       68        68 (1.3817051110907456746,0)
       68        69 (-0.320616921011550704,0)
       68       256 (-0.27854968902000337705,0)
       68       262 (-0.7143217018936811602,0)
       69        68 (-0.32061692101155064849,0)
       69        69 (1.2808783578539704173,0)
       69        70 (-0.12212062858443090141,0)
       69       256 (-0.83814080825798853436,0)
       70        69 (-0.12212062858443090141,0)
       70        70 (2.739015108005746324,0)
       70        71 (-0.34612231363869133682,0)
       70       207 (-0.76089061969125626472,0)
       70       226 (-0.67630439373703254979,0)
       70       251 (-0.18724749442163685087,0)
       70       256 (-0.64632965793269792076,0)
       71        70 (-0.34612231363869139233,0)
       71        71 (2.1422103640649874379,0)
       71        72 (0.0043375735481829269524,0)
       71       251 (-0.87568180360112735094,0)
       71       281 (-0.92474382037335145501,0)
       72         7 (-0.2624661335304544485,0)
       72        71 (0.004337573548182954708,0)
       72        72 (2.3375601936139078774,0)
       72       194 (-0.41914079542480603413,0)
       72       206 (-0.61503107757740338446,0)
       72       281 (-1.0452597606294273813,0)
       73         7 (-0.25758041320797325779,0)
       73        73 (1.7899670395194218209,0)
       73        74 (-0.10261519982785230476,0)
       73       206 (-0.66911595363804821091,0)
       73       246 (-0.76065547284554779761,0)
       74        73 (-0.10261519982785233251,0)
       74        74 (1.8074727498675702275,0)
       74        75 (-0.30112492097388809942,0)
       74       151 (-0.51488469654810642417,0)
       74       246 (-0.88884793251772342693,0)
       75         8 (-0.030730074552937747256,0)
       75        74 (-0.30112492097388809942,0)
       75        75 (1.8708547079211541586,0)
       75       151 (-0.51978824600859985239,0)
       75       221 (-1.0192114663857287926,0)
       76         8 (-0.29239613693149302254,0)
       76         9 (-0.86629746370444249415,0)
       76        76 (2.3059880439125262086,0)
       76       242 (-1.1472944432765903588,0)
       77        10 (-0.043923380103716630485,0)
       77        77 (2.5036764563131717054,0)
       77        78 (-0.27418236366998210984,0)
       77       172 (-0.65601319999332141641,0)
       77       178 (-0.53840525020054652572,0)
       77       261 (-0.99115226234560482865,0)
       78        11 (-0.099877075514087004793,0)
       78        77 (-0.27418236366998210984,0)
       78        78 (2.5111352643393796136,0)
       78       163 (-0.37697283524507851915,0)
       78       172 (-0.66856679772171412335,0)
       78       238 (-1.0915361921885180507,0)
       79        11 (-0.37494918442430480443,0)
       79        16 (-0.29983359259631231497,0)
       79        79 (1.7654982830497818469,0)
       79       163 (-0.38413344386254422158,0)
       79       186 (-0.70658206216662011734,0)
       80        12 (-0.16363636363670416851,0)
       80        17 (-0.051708551573353855879,0)
       80        80 (1.7300871699197142295,0)
       80        81 (-0.18958902191483029132,0)
       80       150 (-0.1453230284427103336,0)
       80       175 (-0.79640695318735166275,0)
       80       288 (-0.3834232511647639452,0)
       81        80 (-0.18958902191483029132,0)
       81        81 (1.8999923629109229939,0)
       81        82 (-0.1040131079108046197,0)
       81       241 (-0.56535435259310373723,0)
       81       288 (-1.0410358804921844289,0)
       82        81 (-0.1040131079108046197,0)
       82        82 (1.8551939111222719436,0)
       82        83 (-0.39302505260752734761,0)
       82       157 (-0.39959726005238038749,0)
       82       241 (-0.95855849055155961658,0)
       83        82 (-0.39302505260752734761,0)
       83        83 (1.924109585509060194,0)
       83        84 (-0.049148304143120213894,0)
       83       157 (-0.38332187372058407204,0)
       83       273 (-1.0986143550378284495,0)
       84        83 (-0.049148304143120158383,0)
       84        84 (1.8812218235900455277,0)
       84        85 (-0.31807959502153243525,0)
       84       164 (-0.46260055420160028916,0)
       84       273 (-1.0513933702237925338,0)
       85        84 (-0.31807959502153243525,0)
       85        85 (1.8904472242305907503,0)
       85        86 (-0.014818375500333991202,0)
       85       164 (-0.50321421488392914512,0)
       85       284 (-1.0543350388247949567,0)
       86        13 (-0.25944194835745759686,0)
       86        85 (-0.014818375500333991202,0)
       86        86 (1.8561057824479183509,0)
       86       214 (-0.67282881104770853042,0)
       86       284 (-0.90901664754241839894,0)
       87        87 (3.5129921470173117726,0)
       87       176 (-0.65211468397084426663,0)
       87       177 (-0.47167797524903609663,0)
       87       179 (-0.60198447097911400583,0)
       87       192 (-0.66202867601093084993,0)
       87       228 (-0.7307638717461040212,0)
       87       247 (-0.39442246906128242134,0)
       88        88 (3.6707112081430572914,0)
       88       180 (-0.48663477021911405451,0)
       88       184 (-0.33323833007341630008,0)
       88       185 (-0.30922661327641320916,0)
       88       248 (-0.77397937662921267865,0)
       88       275 (-0.82482111233414867613,0)
       88       276 (-0.94281100561075126265,0)
       89        89 (3.7019130641656352587,0)
       89       158 (-0.72587070331083825003,0)
       89       168 (-0.71721762559131896353,0)
       89       210 (-0.77795023383079331403,0)
       89       263 (-0.84395342425638852912,0)
       89       286 (-0.63692107717629575792,0)
       90        90 (3.6166598101788269837,0)
       90       145 (-0.26438739106383291055,0)
       90       159 (-0.44177234701380319049,0)
       90       213 (-0.64911460568341805555,0)
       90       215 (-0.65422546180381868641,0)
       90       236 (-0.97210479706487473717,0)
       90       259 (-0.63505520754907918146,0)
       91        91 (3.7977361870752597284,0)
       91       173 (-0.39027033468755650825,0)
       91       181 (-0.65040115951066712618,0)
       91       190 (-0.87078924130775114953,0)
       91       254 (-1.0159045789879324051,0)
       91       258 (-0.87037087258135226175,0)
       92        92 (3.8554427966402737837,0)
       92       144 (-0.16608578134827173267,0)
       92       152 (-0.18254376336703564965,0)
       92       203 (-0.55120596708056024404,0)
       92       239 (-0.98731969827959487063,0)
       92       249 (-1.0591598484317450435,0)
       92       282 (-0.90912773813306646531,0)
       93        93 (3.8524570214720550432,0)
       93       145 (-0.21783657868296807392,0)
       93       153 (-0.22694923892688556588,0)
       93       209 (-0.32953189467848076344,0)
       93       233 (-1.0462944634989892467,0)
       93       283 (-0.94457410608020775378,0)
       93       285 (-1.0872707396045231398,0)
       94        94 (3.4222817720302658451,0)
       94       146 (-0.61850353383185940892,0)
       94       149 (-0.43450507224963619279,0)
       94       196 (-0.51126454275923227666,0)
       94       198 (-0.44449654632828838885,0)
       94       232 (-0.40287484653909361176,0)
       94       270 (-0.53597400049497978536,0)
       94       278 (-0.47466322982717590317,0)
       95        95 (3.9098761312963117298,0)
       95       128 (-0.050475042467757136322,0)
       95       155 (-0.29412932808184821809,0)
       95       157 (-0.74838912618886421768,0)
       95       224 (-0.79565451089637295734,0)
       95       229 (-1.2195671391394919958,0)
       95       266 (-0.80166098452197742663,0)
       96        96 (3.7359333801569807321,0)
       96       131 (-0.21397171960337926788,0)
       96       143 (-0.38589490386304653446,0)
       96       148 (-0.26551783684278473796,0)
       96       156 (-0.29473732830025256568,0)
       96       173 (-0.61199635395487461675,0)
       96       188 (-0.82845147826707599137,0)
       96       289 (-1.1353637593255672122,0)
       97        97 (3.3536497989028810629,0)
       97       128 (-0.28474349090882261626,0)
       97       129 (-0.38730946672623373095,0)
       97       132 (-0.29427686116474383038,0)
       97       135 (-0.43938924122217842827,0)
       97       160 (-0.52590278054823547116,0)
       97       164 (-0.60245679200526702779,0)
       97       223 (-0.42152188225045633674,0)
       97       224 (-0.39804928407694339931,0)
       98        98 (3.5945098583278856097,0)
       98       132 (-0.062986920469557214353,0)
       98       134 (-0.13074705131470359953,0)
       98       154 (-0.49260222245267137886,0)
       98       165 (-0.46641984940624503508,0)
       98       214 (-0.32172492816507036739,0)
       98       216 (-0.65752268229499144514,0)
       98       223 (-0.76359271533274286625,0)
       98       290 (-0.69891348889190352267,0)
       99        99 (3.7712432751544122667,0)
       99       130 (-0.58342949335838589775,0)
       99       161 (-0.49672936621759833375,0)
       99       182 (-0.23472963979337163609,0)
       99       197 (-0.3393577486846671154,0)
       99       235 (-0.98567306249821340369,0)
       99       287 (-1.1313239646021755469,0)
      100       100 (3.5744579534899032502,0)
      100       139 (-0.33457419378886432693,0)
      100       141 (-0.24342235961395433663,0)
      100       172 (-0.48127913749093742535,0)
      100       179 (-0.60472799572686308789,0)
      100       211 (-0.81198512182530935277,0)
      100       227 (-0.84009774765122746665,0)
      100       228 (-0.25837139739274717076,0)
      101       101 (3.7155568212764000791,0)
      101       137 (-0.13743114172368051107,0)
      101       142 (-0.45472147219464320589,0)
      101       166 (-0.301609535492580072,0)
      101       180 (-0.77764179776266117994,0)
      101       183 (-0.1576410612948491996,0)
      101       199 (-0.84174967296397007477,0)
      101       271 (-1.0447621398440161133,0)
      102       102 (3.6296132589079368458,0)
      102       138 (-0.17746005862714853141,0)
      102       169 (-0.59626647747454697424,0)
      102       176 (-0.57327864307320897108,0)
      102       190 (-0.59093261501808203029,0)
      102       201 (-0.97354968163015143112,0)
      102       247 (-0.71812578308479968481,0)
      103       103 (3.6518563135976966905,0)
      103       136 (-0.32933899296489044239,0)
      103       167 (-0.54939502892035374515,0)
      103       177 (-0.51454301889325892994,0)
      103       184 (-0.63480178694746036694,0)
      103       200 (-0.71718557176023711719,0)
      103       267 (-0.90659191411149553375,0)
      104       104 (3.5545507657161174997,0)
      104       154 (-0.39116895969623771689,0)
      104       171 (-0.4086125431381570916,0)
      104       209 (-0.58925768247754117812,0)
      104       216 (-0.85468125737517375295,0)
      104       220 (-0.69027809349419122498,0)
      104       264 (-0.62055222953481714576,0)
      105       105 (3.7296964966425218968,0)
      105       146 (-0.18362997659127253125,0)
      105       147 (-0.127298291321237933,0)
      105       189 (-0.2738701114318840002,0)
      105       194 (-0.90845647651522631882,0)
      105       198 (-0.89403679872376073945,0)
      105       272 (-0.37585467182682585907,0)
      105       279 (-0.96655017023231415418,0)
      106       106 (3.6137997046814800406,0)
      106       143 (-0.35609960172620830354,0)
      106       149 (-0.39645276473799423433,0)
      106       156 (-0.41927080402206351462,0)
      106       191 (-0.71676860073923365224,0)
      106       196 (-0.84414032480698864003,0)
      106       202 (-0.88106760864899158481,0)
      107       107 (3.5730510586057389055,0)
      107       139 (-0.17027920222172851505,0)
      107       142 (-0.21993231226935675005,0)
      107       163 (-0.50284814158684232321,0)
      107       185 (-0.51145128743358769796,0)
      107       186 (-0.6473329370841787167,0)
      107       238 (-0.69726711310930400423,0)
      107       248 (-0.82394006490074134241,0)
      108       108 (3.6364473887873898228,0)
      108       151 (-0.35563966149233472436,0)
      108       187 (-0.63015683518930798446,0)
      108       191 (-0.45601548693877430596,0)
      108       196 (-0.57345987458875891107,0)
      108       221 (-0.8166440072201592848,0)
      108       270 (-0.80453152335805511175,0)
      109       109 (3.6320133484534875556,0)
      109       141 (-0.24014014804979580409,0)
      109       148 (-0.16042856182678771892,0)
      109       178 (-0.46916073530010893311,0)
      109       181 (-0.35941325645868299477,0)
      109       240 (-0.75714364696604496974,0)
      109       258 (-0.97383243917367612319,0)
      109       261 (-0.67189456067839015141,0)
      110       110 (3.6114010386217709758,0)
      110       158 (-0.32332846408318599574,0)
      110       166 (-0.15929254061545977672,0)
      110       183 (-0.35749887011520187219,0)
      110       234 (-0.5168013777392411745,0)
      110       252 (-0.49461081914080501365,0)
      110       263 (-0.84763982091108014405,0)
      110       271 (-0.91222914601679672142,0)
      111       111 (3.7989828439344686117,0)
      111       152 (-0.036601325705187343074,0)
      111       159 (-0.24534899803878526536,0)
      111       195 (-0.83407989743980437414,0)
      111       215 (-0.89885634555617177632,0)
      111       222 (-0.83502078321763684166,0)
      111       239 (-0.94907549397688362181,0)
      112       112 (3.7744271103737898621,0)
      112       153 (-0.37542057520553906436,0)
      112       204 (-0.67842343696333107239,0)
      112       213 (-0.79812302162828963059,0)
      112       217 (-0.95509148595588966302,0)
      112       233 (-0.96736859062073987658,0)
      113       113 (3.7495733630899645838,0)
      113       169 (-0.61060782654663070534,0)
      113       170 (-0.45775130421159399008,0)
      113       176 (-0.82926854224278068184,0)
      113       192 (-0.81275166034203150112,0)
      113       245 (-1.039194029746927983,0)
      114       114 (3.7690367510187345879,0)
      114       167 (-0.558348860431053029,0)
      114       170 (-0.54107674423814133835,0)
      114       177 (-0.79456428645112175957,0)
      114       192 (-0.79326642048259654594,0)
      114       243 (-1.081780439415821915,0)
      115       115 (3.6467427550215298915,0)
      115       144 (-0.13860816493598066002,0)
      115       159 (-0.20667778719636809015,0)
      115       212 (-0.45495626528638127839,0)
      115       236 (-0.706760513523787548,0)
      115       249 (-1.022862194037218897,0)
      115       255 (-0.45722026848698554824,0)
      115       260 (-0.65965756155480748113,0)
      116       116 (3.6631652707753961096,0)
      116       147 (-0.27433023552945734469,0)
      116       162 (-0.57332662900224973246,0)
      116       205 (-0.4370193784174670748,0)
      116       226 (-0.49951473268502666336,0)
      116       251 (-0.99655452599853155959,0)
      116       257 (-0.88241976914266406773,0)
      117       117 (3.5843338767124013344,0)
      117       161 (-0.23867182091010308298,0)
      117       174 (-0.57337371643176826552,0)
      117       203 (-0.57276926832303654002,0)
      117       235 (-0.80603263193535745756,0)
      117       237 (-0.81912109625655638023,0)
      117       282 (-0.57436534285558016322,0)
      118       118 (3.7510230774525021857,0)
      118       155 (-0.46909948232325310302,0)
      118       168 (-0.67457113397881451888,0)
      118       210 (-0.67146642480541429698,0)
      118       229 (-0.95684686355104497935,0)
      118       244 (-0.97903917279397467688,0)
      119       119 (3.7339046541919178601,0)
      119       175 (-0.550132971916573843,0)
      119       193 (-0.95121104398760669696,0)
      119       234 (-0.81340580538064699567,0)
      119       263 (-0.58973403686834724446,0)
      119       286 (-0.82942079603874241389,0)
      120       120 (3.8163786261961107904,0)
      120       184 (-0.23937788801224646473,0)
      120       211 (-0.82301775560556089673,0)
      120       228 (-0.84922337378429180177,0)
      120       267 (-0.97795178187406706094,0)
      120       275 (-0.92680782691994467726,0)
      121       121 (3.7437149733933887674,0)
      121       179 (-0.55938363523474377015,0)
      121       181 (-0.58797156981870490888,0)
      121       190 (-0.67666133622740654019,0)
      121       227 (-0.97195446698555088005,0)
      121       247 (-0.94774396512698233508,0)
